id_cliente,fecha,franja,id_antena,tipo_conexion,id_ap,distancia_m,senal_dbm,usuarios_conectados_antena,usuarios_activos_antena,demanda_mbps_antena,carga_antena_pct,consumo_gb_franja,horas_conexion,sesiones,cortes,minutos_sin_servicio,lluvia,es_fin_de_semana,es_feriado,velocidad_efectiva_mbps,tiene_inalambrico,velocidad_censurada,dia_semana,mes,franja_orden
FBJ-0050,2026-06-02,Noche,B,Antena,AP-02,277,-61.0,18,13,90.4,22.6,5.203,1.51,6,0,0,0,0,0,25.68,1,0,1,2026-06,4
FBJ-0052,2026-06-02,Noche,B,Cable,,288,,18,13,90.4,22.6,8.556,2.24,8,0,0,0,0,0,26.25,0,0,1,2026-06,4
FBJ-0053,2026-06-02,Noche,B,Antena,AP-01,245,-55.9,18,13,90.4,22.6,8.401,3.11,4,0,0,0,0,0,17.77,1,0,1,2026-06,4
FBJ-0054,2026-06-02,Noche,B,Antena,AP-02,302,-59.5,18,13,90.4,22.6,6.532,2.12,2,0,0,0,0,0,24.3,1,0,1,2026-06,4
FBJ-0056,2026-06-02,Noche,B,Antena,AP-02,549,-70.0,18,13,90.4,22.6,5.325,2.93,3,0,0,0,0,0,17.22,1,0,1,2026-06,4
FBJ-0059,2026-06-02,Noche,B,Cable,,107,,18,13,90.4,22.6,9.419,3.63,8,0,0,0,0,0,22.81,0,0,1,2026-06,4
FBJ-0032,2026-06-03,Madrugada,B,Cable,,302,,7,5,30.6,7.6,2.717,0.8,4,1,8,0,0,0,28.78,0,0,2,2026-06,1
FBJ-0037,2026-06-03,Madrugada,B,Cable,,205,,7,5,30.6,7.6,5.175,1.29,6,0,0,0,0,0,35.0,0,1,2,2026-06,1
FBJ-0051,2026-06-03,Madrugada,B,Cable,,42,,7,5,30.6,7.6,1.142,0.27,1,0,0,0,0,0,26.42,0,0,2,2026-06,1
FBJ-0001,2026-06-03,Mañana,A,Antena,AP-01,625,-74.5,8,6,66.3,16.6,4.801,1.78,2,0,0,0,0,0,19.84,1,0,2,2026-06,2
FBJ-0004,2026-06-03,Mañana,A,Cable,,322,,8,6,66.3,16.6,6.856,2.05,4,1,9,0,0,0,35.0,0,1,2,2026-06,2
FBJ-0005,2026-06-03,Mañana,A,Cable,,179,,8,6,66.3,16.6,10.683,3.23,8,0,0,0,0,0,27.91,0,0,2,2026-06,2
FBJ-0013,2026-06-03,Mañana,A,Antena,AP-02,111,-56.0,8,6,66.3,16.6,5.627,2.12,1,0,0,0,0,0,29.07,1,0,2,2026-06,2
FBJ-0018,2026-06-03,Mañana,A,Cable,,281,,8,6,66.3,16.6,9.733,1.87,6,0,0,0,0,0,35.0,0,1,2,2026-06,2
FBJ-0022,2026-06-03,Mañana,A,Antena,AP-02,838,-82.4,8,6,66.3,16.6,4.14,2.12,8,0,0,0,0,0,17.47,1,0,2,2026-06,2
FBJ-0026,2026-06-03,Mañana,A,Antena,AP-02,283,-64.0,8,6,66.3,16.6,3.892,1.7,8,0,0,0,0,0,24.6,1,0,2,2026-06,2
FBJ-0031,2026-06-03,Mañana,B,Cable,,202,,11,6,33.8,8.5,6.304,1.94,6,0,0,0,0,0,33.95,0,0,2,2026-06,2
FBJ-0033,2026-06-03,Mañana,B,Antena,AP-01,719,-77.6,11,6,33.8,8.5,3.452,1.28,3,0,0,0,0,0,16.17,1,0,2,2026-06,2
FBJ-0035,2026-06-03,Mañana,B,Cable,,154,,11,6,33.8,8.5,10.482,3.33,4,1,5,0,0,0,35.0,0,1,2,2026-06,2
FBJ-0036,2026-06-03,Mañana,B,Antena,AP-01,831,-77.3,11,6,33.8,8.5,3.586,1.01,7,1,18,0,0,0,24.13,1,0,2,2026-06,2
FBJ-0041,2026-06-03,Mañana,B,Antena,AP-02,509,-69.1,11,6,33.8,8.5,3.304,2.33,6,0,0,0,0,0,12.87,1,0,2,2026-06,2
FBJ-0042,2026-06-03,Mañana,B,Antena,AP-01,176,-53.0,11,6,33.8,8.5,3.819,0.79,3,0,0,0,0,0,31.43,1,0,2,2026-06,2
FBJ-0046,2026-06-03,Mañana,B,Antena,AP-01,177,-50.9,11,6,33.8,8.5,11.969,2.53,2,0,0,0,0,0,32.01,1,0,2,2026-06,2
FBJ-0049,2026-06-03,Mañana,B,Cable,,350,,11,6,33.8,8.5,9.467,1.63,6,0,0,0,0,0,35.0,0,1,2,2026-06,2
FBJ-0051,2026-06-03,Mañana,B,Cable,,42,,11,6,33.8,8.5,8.397,2.15,3,0,0,0,0,0,35.0,0,1,2,2026-06,2
FBJ-0052,2026-06-03,Mañana,B,Cable,,288,,11,6,33.8,8.5,5.583,1.83,3,0,0,0,0,0,27.63,0,0,2,2026-06,2
FBJ-0053,2026-06-03,Mañana,B,Antena,AP-01,245,-55.9,11,6,33.8,8.5,8.915,1.89,5,0,0,0,0,0,28.7,1,0,2,2026-06,2
FBJ-0057,2026-06-03,Mañana,B,Antena,AP-01,851,-81.4,11,6,33.8,8.5,4.696,2.49,6,0,0,0,0,0,14.59,1,0,2,2026-06,2
FBJ-0059,2026-06-03,Mañana,B,Cable,,107,,11,6,33.8,8.5,6.011,1.78,7,0,0,0,0,0,31.64,0,0,2,2026-06,2
FBJ-0003,2026-06-03,Tarde,A,Antena,AP-02,392,-66.0,12,8,94.8,23.7,3.949,2.08,3,0,0,0,0,0,16.03,1,0,2,2026-06,3
FBJ-0004,2026-06-03,Tarde,A,Cable,,322,,12,8,94.8,23.7,4.487,1.48,1,0,0,0,0,0,30.96,0,0,2,2026-06,3
FBJ-0005,2026-06-03,Tarde,A,Cable,,179,,12,8,94.8,23.7,4.597,1.37,5,0,0,0,0,0,25.37,0,0,2,2026-06,3
FBJ-0010,2026-06-03,Tarde,A,Antena,AP-01,482,-67.3,12,8,94.8,23.7,3.514,2.07,7,0,0,0,0,0,13.27,1,0,2,2026-06,3
FBJ-0015,2026-06-03,Tarde,A,Antena,AP-02,894,-83.5,12,8,94.8,23.7,3.601,2.15,3,0,0,0,0,0,16.25,1,0,2,2026-06,3
FBJ-0019,2026-06-03,Tarde,A,Cable,,81,,12,8,94.8,23.7,6.16,1.83,6,0,0,0,0,0,34.1,0,0,2,2026-06,3
FBJ-0020,2026-06-03,Tarde,A,Antena,AP-01,244,-60.1,12,8,94.8,23.7,7.693,2.06,5,0,0,0,0,0,33.07,1,0,2,2026-06,3
FBJ-0023,2026-06-03,Tarde,A,Antena,AP-01,872,-78.5,12,8,94.8,23.7,2.728,1.85,7,0,0,0,0,0,15.93,1,0,2,2026-06,3
FBJ-0026,2026-06-03,Tarde,A,Antena,AP-02,283,-64.0,12,8,94.8,23.7,0.822,0.28,2,0,0,0,0,0,25.64,1,0,2,2026-06,3
FBJ-0027,2026-06-03,Tarde,A,Cable,,85,,12,8,94.8,23.7,7.957,1.44,6,0,0,0,0,0,35.0,0,1,2,2026-06,3
FBJ-0029,2026-06-03,Tarde,A,Cable,,251,,12,8,94.8,23.7,4.623,1.44,5,0,0,0,0,0,28.05,0,0,2,2026-06,3
FBJ-0030,2026-06-03,Tarde,A,Antena,AP-02,116,-54.6,12,8,94.8,23.7,5.677,1.93,1,0,0,0,0,0,23.52,1,0,2,2026-06,3
FBJ-0031,2026-06-03,Tarde,B,Cable,,202,,9,7,30.7,7.7,5.156,1.78,7,0,0,0,0,0,35.0,0,1,2,2026-06,3
FBJ-0037,2026-06-03,Tarde,B,Cable,,205,,9,7,30.7,7.7,3.527,1.52,8,0,0,0,0,0,29.24,0,0,2,2026-06,3
FBJ-0039,2026-06-03,Tarde,B,Cable,,288,,9,7,30.7,7.7,4.952,1.42,5,0,0,0,0,0,30.95,0,0,2,2026-06,3
FBJ-0041,2026-06-03,Tarde,B,Antena,AP-02,509,-69.1,9,7,30.7,7.7,2.006,1.39,6,0,0,0,0,0,14.37,1,0,2,2026-06,3
FBJ-0045,2026-06-03,Tarde,B,Antena,AP-02,848,-81.7,9,7,30.7,7.7,3.054,1.35,8,1,30,0,0,0,19.23,1,0,2,2026-06,3
FBJ-0048,2026-06-03,Tarde,B,Antena,AP-01,721,-80.9,9,7,30.7,7.7,1.05,0.67,7,2,40,0,0,0,13.67,1,0,2,2026-06,3
FBJ-0050,2026-06-03,Tarde,B,Antena,AP-02,277,-61.0,9,7,30.7,7.7,5.393,1.98,4,0,0,0,0,0,23.52,1,0,2,2026-06,3
FBJ-0058,2026-06-03,Tarde,B,Antena,AP-02,308,-59.0,9,7,30.7,7.7,0.509,0.2,6,0,0,0,0,0,21.6,1,0,2,2026-06,3
FBJ-0001,2026-06-03,Noche,A,Antena,AP-01,625,-74.5,13,8,73.6,18.4,4.034,2.32,2,0,0,0,0,0,12.87,1,0,2,2026-06,4
FBJ-0003,2026-06-03,Noche,A,Antena,AP-02,392,-66.0,13,8,73.6,18.4,6.154,3.06,6,0,0,0,0,0,16.94,1,0,2,2026-06,4
FBJ-0007,2026-06-03,Noche,A,Antena,AP-02,594,-68.6,13,8,73.6,18.4,3.437,1.95,4,0,0,0,0,0,17.74,1,0,2,2026-06,4
FBJ-0009,2026-06-03,Noche,A,Antena,AP-02,565,-72.0,13,8,73.6,18.4,4.664,3.12,8,0,0,0,0,0,14.2,1,0,2,2026-06,4
FBJ-0010,2026-06-03,Noche,A,Antena,AP-01,482,-67.3,13,8,73.6,18.4,3.7,1.82,7,0,0,0,0,0,20.45,1,0,2,2026-06,4
FBJ-0011,2026-06-03,Noche,A,Antena,AP-02,440,-67.1,13,8,73.6,18.4,7.787,2.9,7,0,0,0,0,0,25.96,1,0,2,2026-06,4
FBJ-0012,2026-06-03,Noche,A,Antena,AP-01,631,-74.1,13,8,73.6,18.4,4.361,2.35,3,0,0,0,0,0,19.93,1,0,2,2026-06,4
FBJ-0018,2026-06-03,Noche,A,Cable,,281,,13,8,73.6,18.4,10.751,2.36,2,0,0,0,0,0,35.0,0,1,2,2026-06,4
FBJ-0019,2026-06-03,Noche,A,Cable,,81,,13,8,73.6,18.4,7.74,2.37,3,0,0,0,0,0,30.33,0,0,2,2026-06,4
FBJ-0020,2026-06-03,Noche,A,Antena,AP-01,244,-60.1,13,8,73.6,18.4,7.167,2.0,5,0,0,0,0,0,28.49,1,0,2,2026-06,4
FBJ-0021,2026-06-03,Noche,A,Cable,,163,,13,8,73.6,18.4,7.794,2.45,2,0,0,0,0,0,35.0,0,1,2,2026-06,4
FBJ-0022,2026-06-03,Noche,A,Antena,AP-02,838,-82.4,13,8,73.6,18.4,3.659,1.86,5,0,0,0,0,0,19.19,1,0,2,2026-06,4
FBJ-0023,2026-06-03,Noche,A,Antena,AP-01,872,-78.5,13,8,73.6,18.4,4.422,3.23,1,0,0,0,0,0,16.77,1,0,2,2026-06,4
FBJ-0024,2026-06-03,Noche,A,Antena,AP-02,169,-58.3,13,8,73.6,18.4,8.977,3.14,2,0,0,0,0,0,21.5,1,0,2,2026-06,4
FBJ-0032,2026-06-03,Noche,B,Cable,,302,,17,7,47.3,11.8,8.664,2.22,8,0,0,0,0,0,29.14,0,0,2,2026-06,4
FBJ-0034,2026-06-03,Noche,B,Antena,AP-02,604,-72.2,17,7,47.3,11.8,4.671,2.21,7,0,0,0,0,0,16.15,1,0,2,2026-06,4
FBJ-0035,2026-06-03,Noche,B,Cable,,154,,17,7,47.3,11.8,10.125,2.58,5,1,26,0,0,0,35.0,0,1,2,2026-06,4
FBJ-0036,2026-06-03,Noche,B,Antena,AP-01,831,-77.3,17,7,47.3,11.8,4.354,1.77,2,0,0,0,0,0,22.25,1,0,2,2026-06,4
FBJ-0037,2026-06-03,Noche,B,Cable,,205,,17,7,47.3,11.8,5.377,1.29,8,0,0,0,0,0,35.0,0,1,2,2026-06,4
FBJ-0039,2026-06-03,Noche,B,Cable,,288,,17,7,47.3,11.8,14.931,2.8,4,0,0,0,0,0,35.0,0,1,2,2026-06,4
FBJ-0040,2026-06-03,Noche,B,Antena,AP-01,564,-73.1,17,7,47.3,11.8,4.654,2.46,3,1,11,0,0,0,17.11,1,0,2,2026-06,4
FBJ-0047,2026-06-03,Noche,B,Antena,AP-02,453,-71.2,17,7,47.3,11.8,1.719,1.04,6,0,0,0,0,0,18.68,1,0,2,2026-06,4
FBJ-0049,2026-06-03,Noche,B,Cable,,350,,17,7,47.3,11.8,8.068,2.36,7,0,0,0,0,0,27.12,0,0,2,2026-06,4
FBJ-0050,2026-06-03,Noche,B,Antena,AP-02,277,-61.0,17,7,47.3,11.8,8.093,2.82,6,0,0,0,0,0,22.34,1,0,2,2026-06,4
FBJ-0052,2026-06-03,Noche,B,Cable,,288,,17,7,47.3,11.8,5.609,1.8,6,0,0,0,0,0,31.85,0,0,2,2026-06,4
FBJ-0053,2026-06-03,Noche,B,Antena,AP-01,245,-55.9,17,7,47.3,11.8,12.968,3.05,1,0,0,0,0,0,30.18,1,0,2,2026-06,4
FBJ-0054,2026-06-03,Noche,B,Antena,AP-02,302,-59.5,17,7,47.3,11.8,7.59,2.57,2,0,0,0,0,0,26.96,1,0,2,2026-06,4
FBJ-0059,2026-06-03,Noche,B,Cable,,107,,17,7,47.3,11.8,7.72,2.07,6,0,0,0,0,0,35.0,0,1,2,2026-06,4
FBJ-0001,2026-06-04,Mañana,A,Antena,AP-01,625,-74.5,12,10,92.3,23.1,3.605,1.57,8,0,0,0,0,0,14.73,1,0,3,2026-06,2
FBJ-0003,2026-06-04,Mañana,A,Antena,AP-02,392,-66.0,12,10,92.3,23.1,2.312,1.07,4,0,0,0,0,0,14.93,1,0,3,2026-06,2
FBJ-0009,2026-06-04,Mañana,A,Antena,AP-02,565,-72.0,12,10,92.3,23.1,1.904,0.9,5,0,0,0,0,0,15.61,1,0,3,2026-06,2
FBJ-0011,2026-06-04,Mañana,A,Antena,AP-02,440,-67.1,12,10,92.3,23.1,2.702,1.13,2,0,0,0,0,0,23.49,1,0,3,2026-06,2
FBJ-0014,2026-06-04,Mañana,A,Antena,AP-01,319,-62.5,12,10,92.3,23.1,1.388,0.64,4,0,0,0,0,0,20.65,1,0,3,2026-06,2
FBJ-0015,2026-06-04,Mañana,A,Antena,AP-02,894,-83.5,12,10,92.3,23.1,4.298,1.8,4,2,28,0,0,0,17.53,1,0,3,2026-06,2
FBJ-0019,2026-06-04,Mañana,A,Cable,,81,,12,10,92.3,23.1,4.002,1.15,5,0,0,0,0,0,35.0,0,1,3,2026-06,2
FBJ-0020,2026-06-04,Mañana,A,Antena,AP-01,244,-60.1,12,10,92.3,23.1,5.506,1.38,2,2,48,0,0,0,35.0,1,1,3,2026-06,2
FBJ-0022,2026-06-04,Mañana,A,Antena,AP-02,838,-82.4,12,10,92.3,23.1,8.876,2.81,6,0,0,0,0,0,19.82,1,0,3,2026-06,2
FBJ-0023,2026-06-04,Mañana,A,Antena,AP-01,872,-78.5,12,10,92.3,23.1,2.762,1.74,5,2,70,0,0,0,17.22,1,0,3,2026-06,2
FBJ-0025,2026-06-04,Mañana,A,Antena,AP-01,575,-73.2,12,10,92.3,23.1,2.649,1.48,5,0,0,0,0,0,18.15,1,0,3,2026-06,2
FBJ-0026,2026-06-04,Mañana,A,Antena,AP-02,283,-64.0,12,10,92.3,23.1,4.079,1.71,8,0,0,0,0,0,20.1,1,0,3,2026-06,2
FBJ-0031,2026-06-04,Mañana,B,Cable,,202,,13,9,57.9,14.5,4.006,1.5,6,0,0,0,0,0,27.12,0,0,3,2026-06,2
FBJ-0032,2026-06-04,Mañana,B,Cable,,302,,13,9,57.9,14.5,8.335,1.88,5,0,0,0,0,0,35.0,0,1,3,2026-06,2
FBJ-0034,2026-06-04,Mañana,B,Antena,AP-02,604,-72.2,13,9,57.9,14.5,4.022,2.01,4,0,0,0,0,0,21.01,1,0,3,2026-06,2
FBJ-0035,2026-06-04,Mañana,B,Cable,,154,,13,9,57.9,14.5,8.729,1.89,8,0,0,0,0,0,33.86,0,0,3,2026-06,2
FBJ-0037,2026-06-04,Mañana,B,Cable,,205,,13,9,57.9,14.5,11.381,2.59,4,0,0,0,0,0,33.8,0,0,3,2026-06,2
FBJ-0040,2026-06-04,Mañana,B,Antena,AP-01,564,-73.1,13,9,57.9,14.5,5.587,2.2,6,0,0,0,0,0,19.54,1,0,3,2026-06,2
FBJ-0042,2026-06-04,Mañana,B,Antena,AP-01,176,-53.0,13,9,57.9,14.5,5.156,2.13,8,0,0,0,0,0,24.1,1,0,3,2026-06,2
FBJ-0043,2026-06-04,Mañana,B,Cable,,318,,13,9,57.9,14.5,8.749,1.99,2,2,72,0,0,0,29.24,0,0,3,2026-06,2
FBJ-0045,2026-06-04,Mañana,B,Antena,AP-02,848,-81.7,13,9,57.9,14.5,4.319,1.35,3,0,0,0,0,0,21.0,1,0,3,2026-06,2
FBJ-0049,2026-06-04,Mañana,B,Cable,,350,,13,9,57.9,14.5,4.572,1.03,1,0,0,0,0,0,35.0,0,1,3,2026-06,2
FBJ-0050,2026-06-04,Mañana,B,Antena,AP-02,277,-61.0,13,9,57.9,14.5,6.277,2.11,4,0,0,0,0,0,20.09,1,0,3,2026-06,2
FBJ-0051,2026-06-04,Mañana,B,Cable,,42,,13,9,57.9,14.5,8.195,1.45,6,1,29,0,0,0,35.0,0,1,3,2026-06,2
FBJ-0052,2026-06-04,Mañana,B,Cable,,288,,13,9,57.9,14.5,4.639,1.17,5,0,0,0,0,0,30.33,0,0,3,2026-06,2
FBJ-0053,2026-06-04,Mañana,B,Antena,AP-01,245,-55.9,13,9,57.9,14.5,9.784,1.8,7,0,0,0,0,0,35.0,1,1,3,2026-06,2
FBJ-0058,2026-06-04,Mañana,B,Antena,AP-02,308,-59.0,13,9,57.9,14.5,5.568,1.86,7,0,0,0,0,0,29.09,1,0,3,2026-06,2
FBJ-0059,2026-06-04,Mañana,B,Cable,,107,,13,9,57.9,14.5,7.702,1.92,2,0,0,0,0,0,35.0,0,1,3,2026-06,2
FBJ-0060,2026-06-04,Mañana,B,Cable,,110,,13,9,57.9,14.5,3.89,0.8,8,0,0,0,0,0,35.0,0,1,3,2026-06,2
FBJ-0001,2026-06-04,Tarde,A,Antena,AP-01,625,-74.5,12,6,86.2,21.5,1.509,0.84,5,0,0,0,0,0,15.67,1,0,3,2026-06,3
FBJ-0004,2026-06-04,Tarde,A,Cable,,322,,12,6,86.2,21.5,7.704,1.68,1,0,0,0,0,0,35.0,0,1,3,2026-06,3
FBJ-0007,2026-06-04,Tarde,A,Antena,AP-02,594,-68.6,12,6,86.2,21.5,3.163,1.96,1,0,0,0,0,0,14.45,1,0,3,2026-06,3
FBJ-0011,2026-06-04,Tarde,A,Antena,AP-02,440,-67.1,12,6,86.2,21.5,0.632,0.3,2,0,0,0,0,0,18.07,1,0,3,2026-06,3
FBJ-0013,2026-06-04,Tarde,A,Antena,AP-02,111,-56.0,12,6,86.2,21.5,4.085,1.27,2,0,0,0,0,0,32.08,1,0,3,2026-06,3
FBJ-0018,2026-06-04,Tarde,A,Cable,,281,,12,6,86.2,21.5,8.059,1.64,4,0,0,0,0,0,35.0,0,1,3,2026-06,3
FBJ-0019,2026-06-04,Tarde,A,Cable,,81,,12,6,86.2,21.5,5.749,1.38,2,0,0,0,0,0,35.0,0,1,3,2026-06,3
FBJ-0020,2026-06-04,Tarde,A,Antena,AP-01,244,-60.1,12,6,86.2,21.5,4.518,1.47,3,0,0,0,0,0,28.79,1,0,3,2026-06,3
FBJ-0021,2026-06-04,Tarde,A,Cable,,163,,12,6,86.2,21.5,6.96,1.8,2,0,0,0,0,0,35.0,0,1,3,2026-06,3
FBJ-0024,2026-06-04,Tarde,A,Antena,AP-02,169,-58.3,12,6,86.2,21.5,3.615,1.07,5,0,0,0,0,0,24.1,1,0,3,2026-06,3
FBJ-0025,2026-06-04,Tarde,A,Antena,AP-01,575,-73.2,12,6,86.2,21.5,1.321,1.01,8,0,0,0,0,0,16.51,1,0,3,2026-06,3
FBJ-0031,2026-06-04,Tarde,B,Cable,,202,,9,7,95.5,23.9,2.356,0.87,7,0,0,0,0,0,26.84,0,0,3,2026-06,3
FBJ-0032,2026-06-04,Tarde,B,Cable,,302,,9,7,95.5,23.9,4.988,1.14,4,0,0,0,0,0,35.0,0,1,3,2026-06,3
FBJ-0033,2026-06-04,Tarde,B,Antena,AP-01,719,-77.6,9,7,95.5,23.9,4.452,1.92,8,0,0,0,0,0,17.12,1,0,3,2026-06,3
FBJ-0035,2026-06-04,Tarde,B,Cable,,154,,9,7,95.5,23.9,4.078,1.31,6,0,0,0,0,0,23.58,0,0,3,2026-06,3
FBJ-0037,2026-06-04,Tarde,B,Cable,,205,,9,7,95.5,23.9,4.241,1.13,2,1,35,0,0,0,35.0,0,1,3,2026-06,3
FBJ-0040,2026-06-04,Tarde,B,Antena,AP-01,564,-73.1,9,7,95.5,23.9,1.85,0.75,7,0,0,0,0,0,17.28,1,0,3,2026-06,3
FBJ-0041,2026-06-04,Tarde,B,Antena,AP-02,509,-69.1,9,7,95.5,23.9,2.318,1.37,7,1,32,0,0,0,13.71,1,0,3,2026-06,3
FBJ-0042,2026-06-04,Tarde,B,Antena,AP-01,176,-53.0,9,7,95.5,23.9,7.293,1.57,4,0,0,0,0,0,31.16,1,0,3,2026-06,3
FBJ-0043,2026-06-04,Tarde,B,Cable,,318,,9,7,95.5,23.9,4.91,1.28,1,0,0,0,0,0,33.95,0,0,3,2026-06,3
FBJ-0044,2026-06-04,Tarde,B,Cable,,86,,9,7,95.5,23.9,8.605,1.94,1,0,0,0,0,0,35.0,0,1,3,2026-06,3
FBJ-0045,2026-06-04,Tarde,B,Antena,AP-02,848,-81.7,9,7,95.5,23.9,2.484,1.27,6,0,0,0,0,0,15.01,1,0,3,2026-06,3
FBJ-0046,2026-06-04,Tarde,B,Antena,AP-01,177,-50.9,9,7,95.5,23.9,7.262,1.99,5,0,0,0,0,0,35.0,1,1,3,2026-06,3
FBJ-0048,2026-06-04,Tarde,B,Antena,AP-01,721,-80.9,9,7,95.5,23.9,0.996,0.69,8,2,22,0,0,0,14.51,1,0,3,2026-06,3
FBJ-0050,2026-06-04,Tarde,B,Antena,AP-02,277,-61.0,9,7,95.5,23.9,3.445,1.23,1,0,0,0,0,0,21.14,1,0,3,2026-06,3
FBJ-0053,2026-06-04,Tarde,B,Antena,AP-01,245,-55.9,9,7,95.5,23.9,6.854,1.67,1,0,0,0,0,0,26.79,1,0,3,2026-06,3
FBJ-0057,2026-06-04,Tarde,B,Antena,AP-01,851,-81.4,9,7,95.5,23.9,1.943,0.83,1,0,0,0,0,0,23.6,1,0,3,2026-06,3
FBJ-0058,2026-06-04,Tarde,B,Antena,AP-02,308,-59.0,9,7,95.5,23.9,5.202,1.58,7,0,0,0,0,0,25.09,1,0,3,2026-06,3
FBJ-0003,2026-06-04,Noche,A,Antena,AP-02,392,-66.0,15,11,132.2,33.1,7.339,2.81,8,3,45,0,0,0,25.18,1,0,3,2026-06,4
FBJ-0005,2026-06-04,Noche,A,Cable,,179,,15,11,132.2,33.1,9.312,2.95,2,0,0,0,0,0,33.79,0,0,3,2026-06,4
FBJ-0007,2026-06-04,Noche,A,Antena,AP-02,594,-68.6,15,11,132.2,33.1,4.242,2.62,4,1,10,0,0,0,14.02,1,0,3,2026-06,4
FBJ-0010,2026-06-04,Noche,A,Antena,AP-01,482,-67.3,15,11,132.2,33.1,7.477,3.02,4,0,0,0,0,0,19.35,1,0,3,2026-06,4
FBJ-0012,2026-06-04,Noche,A,Antena,AP-01,631,-74.1,15,11,132.2,33.1,3.11,1.74,5,1,23,0,0,0,17.44,1,0,3,2026-06,4
FBJ-0014,2026-06-04,Noche,A,Antena,AP-01,319,-62.5,15,11,132.2,33.1,4.951,1.97,6,0,0,0,0,0,20.66,1,0,3,2026-06,4
FBJ-0015,2026-06-04,Noche,A,Antena,AP-02,894,-83.5,15,11,132.2,33.1,8.181,3.02,1,0,0,0,0,0,23.09,1,0,3,2026-06,4
FBJ-0019,2026-06-04,Noche,A,Cable,,81,,15,11,132.2,33.1,8.202,2.79,8,0,0,0,0,0,32.73,0,0,3,2026-06,4
FBJ-0021,2026-06-04,Noche,A,Cable,,163,,15,11,132.2,33.1,13.136,3.53,3,0,0,0,0,0,27.89,0,0,3,2026-06,4
FBJ-0022,2026-06-04,Noche,A,Antena,AP-02,838,-82.4,15,11,132.2,33.1,2.394,1.35,4,1,30,0,0,0,14.06,1,0,3,2026-06,4
FBJ-0023,2026-06-04,Noche,A,Antena,AP-01,872,-78.5,15,11,132.2,33.1,4.862,2.32,5,1,27,0,0,0,16.47,1,0,3,2026-06,4
FBJ-0024,2026-06-04,Noche,A,Antena,AP-02,169,-58.3,15,11,132.2,33.1,7.602,2.06,4,1,19,0,0,0,28.31,1,0,3,2026-06,4
FBJ-0027,2026-06-04,Noche,A,Cable,,85,,15,11,132.2,33.1,15.467,2.7,3,0,0,0,0,0,34.97,0,1,3,2026-06,4
FBJ-0029,2026-06-04,Noche,A,Cable,,251,,15,11,132.2,33.1,6.741,2.15,5,0,0,0,0,0,35.0,0,1,3,2026-06,4
FBJ-0030,2026-06-04,Noche,A,Antena,AP-02,116,-54.6,15,11,132.2,33.1,7.133,2.57,1,0,0,0,0,0,27.08,1,0,3,2026-06,4
FBJ-0031,2026-06-04,Noche,B,Cable,,202,,19,17,117.0,29.2,4.371,2.2,4,0,0,0,0,0,22.39,0,0,3,2026-06,4
FBJ-0033,2026-06-04,Noche,B,Antena,AP-01,719,-77.6,19,17,117.0,29.2,3.52,2.37,6,0,0,0,0,0,14.35,1,0,3,2026-06,4
FBJ-0034,2026-06-04,Noche,B,Antena,AP-02,604,-72.2,19,17,117.0,29.2,3.613,2.93,3,0,0,0,0,0,12.1,1,0,3,2026-06,4
FBJ-0035,2026-06-04,Noche,B,Cable,,154,,19,17,117.0,29.2,4.562,1.4,3,0,0,0,0,0,25.7,0,0,3,2026-06,4
FBJ-0036,2026-06-04,Noche,B,Antena,AP-01,831,-77.3,19,17,117.0,29.2,3.025,2.53,5,0,0,0,0,0,10.15,1,0,3,2026-06,4
FBJ-0037,2026-06-04,Noche,B,Cable,,205,,19,17,117.0,29.2,5.707,3.14,2,0,0,0,0,0,21.39,0,0,3,2026-06,4
FBJ-0039,2026-06-04,Noche,B,Cable,,288,,19,17,117.0,29.2,8.229,2.86,6,0,0,0,0,0,26.56,0,0,3,2026-06,4
FBJ-0040,2026-06-04,Noche,B,Antena,AP-01,564,-73.1,19,17,117.0,29.2,3.086,2.16,6,0,0,0,0,0,11.88,1,0,3,2026-06,4
FBJ-0041,2026-06-04,Noche,B,Antena,AP-02,509,-69.1,19,17,117.0,29.2,2.221,2.41,3,0,0,0,0,0,8.72,1,0,3,2026-06,4
FBJ-0042,2026-06-04,Noche,B,Antena,AP-01,176,-53.0,19,17,117.0,29.2,7.723,3.2,6,0,0,0,0,0,21.12,1,0,3,2026-06,4
FBJ-0046,2026-06-04,Noche,B,Antena,AP-01,177,-50.9,19,17,117.0,29.2,7.563,2.39,7,0,0,0,0,0,23.56,1,0,3,2026-06,4
FBJ-0047,2026-06-04,Noche,B,Antena,AP-02,453,-71.2,19,17,117.0,29.2,2.923,2.35,3,1,27,0,0,0,10.47,1,0,3,2026-06,4
FBJ-0048,2026-06-04,Noche,B,Antena,AP-01,721,-80.9,19,17,117.0,29.2,3.956,3.72,7,1,22,0,0,0,8.9,1,0,3,2026-06,4
FBJ-0050,2026-06-04,Noche,B,Antena,AP-02,277,-61.0,19,17,117.0,29.2,6.086,2.93,2,1,20,0,0,0,16.6,1,0,3,2026-06,4
FBJ-0053,2026-06-04,Noche,B,Antena,AP-01,245,-55.9,19,17,117.0,29.2,2.91,1.83,7,0,0,0,0,0,13.45,1,0,3,2026-06,4
FBJ-0054,2026-06-04,Noche,B,Antena,AP-02,302,-59.5,19,17,117.0,29.2,5.99,2.53,7,0,0,0,0,0,19.38,1,0,3,2026-06,4
